豆瓣路人己,2,3150,['2021-02-12'],听说过这片子不如《晴雅集》，看之前我不信，看完之后，我深信！
孙柔软,3,5385,['2021-02-12'],确定不是打着陈坤和周迅的幌子捧渣男和瞪眼妹？
六姨太,4,1117,['2021-02-12'],周迅一双鹿眼真是好看，那天生就是要登大银幕的。
华盛顿樱桃树,3,1697,['2021-02-12'],好久没见这么饱和的视效大片，好过之前某版。陈坤周迅一出来就显得片子好贵，就想看这些老牌大明星啊。虽然周迅这次很花瓶，但陈坤真是这类角色做到了角色统治，披头散发太美了。
鬈毛毛,1,2097,['2021-02-12'],好久没在大荧幕上看mv了，观感不错，我这就携全家给郭敬明道歉去
已注销,1,1392,['2021-02-12'],"是看了想给晴雅集改分的水平。  
避雷：真正的男主是屈楚萧。"
sundaland,3,577,['2021-02-12'],一个老年重度熬夜患者，起大早去看电影看完真想吐血，见证了中年玛丽苏现场，博雅神乐强拉cp，阴阳寮战力拉胯，残血惨遭暗杀，各主角严重ooc，ssr就出了一个茨木童子，除此以外最厉害的居然是雪女和桃花妖，晴明还需要自己去打架，是请不演员吗，全程无高潮，是做不起特效吗，真的很无语啊，买票看的不就是各种炫酷结印，各路ssr互殴，不是看你赤身肉搏啊，庭院住的都是什么小辣鸡啊，还有，博雅是用弓的，真，无语
咪咕噜,4,929,['2021-02-12'],阴阳师死忠粉前来报道！是我喜欢的风格！本来以为真人版多少会有点违和其实并没有！满意子满意子，就是不知道凭票根能不能送ssr哈哈哈哈哈哈
仇丑,3,394,['2021-02-12'],天邪鬼赤演技碾压所有演员。
旭轮,2,2523,['2021-02-12'],男一屈楚萧女一沈月
今天也没有吃鸡,3,292,['2021-02-12'],万万没想到是我妈要求去看的，曾经痴迷阴阳师的我看到镰鼬想到日肝夜肝的过去，也太怀念了，庭院里的小式神都好可爱哦~天邪鬼赤和橡皮糖似的皮实，雪女出场造型还以为是青行灯，以为沈月小个子和圆圆脸演神乐居然挺合适，我爹看上了陈伟霆，我妈喜欢桃花妖，我想看看烟烟罗，酒吞童子，大天狗……结果只有鸦天狗emmm整个故事一般般很乱主题很多很复杂，前半段又要讲故事又要把人都凑齐，也是挺赶的
Eorl,2,1429,['2021-02-12'],虽然我是挺讨厌小四的，但不得不说这片子故事性没得晴雅集好，别洗了，说晴雅集好看的绝不会是因为小四啊，是这片太难看了。忍不住花了钱也想打差评系列。
LING,3,344,['2021-02-12'],强过晴雅集
Thomas,2,675,['2021-02-12'],有陈坤周迅，这电影能这么无聊也是厉害了👍
鳄梨绿的电冰箱,2,469,['2021-02-12'],我想用儿童文学作对比我都找不到叙事这么单薄的儿童文学 
天马星,1,1160,['2021-02-12'],大型预告骗，片方都不敢把主角印在海报，导致进场看到这个人一阵恶心，最搞笑的可能就是陈坤那句扣扣嗖嗖，某人戏里戏外的形象可真是一致啊。剧情《雪妖魔灵》化，服化道《捉妖记》化，打斗《奇门遁甲》化，整个二流奇幻电影垃圾回收场，这里真的要给《晴雅集》道个歉，你们的服化道+音乐+视效真的吊打竞对啊！
北岛淳子,4,720,['2021-02-12'],这么多年了，陈坤&周迅同框依旧是华语最舒适的银幕CP，爷青回很满足。晴明和百旎青梅竹马的感情早已超越男女之爱，是那种灵魂深处的彼此信任和守护，即便带到演员身上也很信服，这对角色塑造很重要，也是本片最重要的感情内核，比想象中更加震撼人心，几度动容。白发晴明梦回厂花，最惊讶陈坤的五官比以前更精致了，周迅的皮肤也是好到不行，太养眼了，都怎么保养的？
詩文,1,758,['2021-02-12'],竟然比晴雅集还难看
草原小妹妹,3,286,['2021-02-13'],你们用陈坤周迅把我骗进来，给我看屈楚萧沈月？？？白瞎陈周
白竹,4,636,['2021-02-12'],美强惨设定的晴明和陈坤不要太契合，如果论美的视觉效果，应该是春节档最强当之无愧。基本上符合对阴阳师的预期，老手游玩家看的还是挺爽的。故事节奏还不错，晴明献祭妖王，以肉身作为代价拯救苍生是高光瞬间，曾被世界背弃的人，回过头来又拯救世界，这个梗我白吃不厌。PS：陈伟霆的中二红发是亮点。
🐳🌟😋,1,667,['2021-02-12'],海报和宣传没有屈楚萧，结果电影里他是主演，比陈坤周迅戏份还多，这不是虚假宣传吗？
^^,4,523,['2021-02-12'],有陈坤和周迅就值回票价！
朱美玩泥巴,2,422,['2021-02-12'],好尬好无趣的剧情，主演屏幕上脸都略垮，四分之三时间都在打瞌睡。😪
Bununu,2,319,['2021-02-12'],……这剧情是用脚趾头想的吗……主角根本不是陈坤，是屈楚萧才对吧？这也不是晴明的故事，这是一堆配角的故事+捉妖记的故事，三毛特效+三流剧情，真不是我苛刻，几乎坐满了，但是我前后左右都感觉屁股长刺坐不住，狂打哈欠……多一星给厂花，希望他多点好本子
哈哈大笑,1,515,['2021-02-12'],导演水平还是很差 可以看见电影里面有模仿捉妖记痕迹 男主再一次重复厂花角色 不如晴雅集
Ruby,2,304,['2021-02-12'],实在太无聊了，太尴尬了
豆蔻年华,1,444,['2021-02-12'],啥呀。场面撑不起配乐。各种尬演，拍的太草率了。
莉莉瑞瑞斯,2,299,['2021-02-12'],诈骗诈骗！屈楚萧戏份比坤迅还多！活该扑街！
白目,1,417,['2021-02-12'],屈楚萧会接是因为想合法做s吧“我就是你的主人”。
希bo莱,3,219,['2021-02-12'],除了厂花、周公子，美且妖孽得不可方物，剧情比较平淡
软杏,1,389,['2021-02-12'],屈楚萧怎么还没糊🤮片方也是阴阳人，说好的主演陈坤周迅，结果摇身一变变成了沈月屈楚萧，陈伟霆的戏份还没屈楚萧多，这算哪门子主演？？？
烦躁蛋炒饭,1,364,['2021-02-12'],阴阳师玩家看了直骂街。犹如《千与千寻》+《哈利波特》+《我和僵尸有个约会》大杂烩。神乐选角烂到无比，不是矮就能演神乐的。源博雅人设改到仿佛一个冲动的智障。陈坤演啥都已经厂花化了。(说好看，值回票价的水军，你们良心不会痛吗？
StephenYKQ,1,357,['2021-02-12'],非常难看。非常差。刚开始还想说是低配版狄仁杰，我这么想真是对不住徐克。真的是恶心他妈给恶心开门。我没睡的唯一原因是快被气死了。离谱。好久没看到这么差的电影，第一次这么差的电影我还坚持到看完了。我以人格担保，《晴雅集》要比这个好看一百倍（我知道不是同一个本子）。怎么说，《侍神令》真的是一无是处，各种技术问题，故事、人物等等啥都完全不堪入目。这个黑化陈伟霆真的不如《爵迹》哦！不知道要用怎样恶劣的语言去描述这样一部电影——啊这也配得上叫电影吗？陈坤真的人间油物，这个傻逼还装逼的形象是他本人吧，突然好喜欢黄晓明了。最伤心的是要脱粉王博学了，干啥呢，给你ALEXA LF是用来跑焦的？隔壁《晴雅集》VENICE疯狂推镜头呢还……呕
三水,1,301,['2021-02-12'],"我后悔在开场五分钟想走的时候没走，有这么骗钱的吗？？？音乐服装做的浮于表面，动画特技创近几年影院观影最差，剧情就是 shit  ,   不等评分出来再看我就是🐶"
看个电影不容易,1,258,['2021-02-12'],陈坤周迅是喜欢的 但这个片子一言难尽… 仿佛看到了年前3.多的 赤狐书生… 比郭敬明还差！
有心打扰,2,223,['2021-02-12'],论人妖SM文化的博大精深，抖M对主人的一往情深，誓死相随。
？？？,1,213,['2021-02-12'],冲着游戏ip去的，结果大失所望，只能用四个字来形容：极其无聊🙄️
Margot芒果,1,235,['2021-02-12'],"啊这是在干什么……真的好难看啊……能不能别拍这中不中日不日的东西 违和感太强了 看得我浑身不适 一本正经讲什么阴阳师阴阳寮侍神令 感觉好中二啊主角其实是屈楚萧和沈月吧 屈楚萧演技真的 全程在干嘛啊 只适合演叛逆少年 稍微有点内涵的东西就演不出来 沈月更离谱 首先长得就很emmmmm其次全程都在莫名其妙哭 你哭什么啊我真的不懂 不是伤心难过不舍都是随便一哭就行了好吗？陈坤也完全没发挥吧 全程就是看我好帅看我好美看我厉不厉害 周迅中规中矩但逻辑太奇怪了吧 小时候就跟人家定什么侍神令占别人便宜还理直气壮 这能叫爱情吗？陈伟霆的角色也很牛逼了 谁敢信统治世界的初衷居然是渴望力量 我反正是服了论演技也就周迅王丽坤和绿色女配还行 其他人完全不知道在干嘛 总的来说是看了需要赔我精神损失费的程度"
邓安庆,4,394,['2021-02-12'],作为陈坤粉儿跑去看的，有一种看一部算一部的感觉，毕竟坤儿现在拍戏好少。这部电影里，他是半妖半人角色设定，哪边都是叛逆，哪边都不信任你，莫名地让我想起了《天龙八部》里的萧峰。陈坤的表演有张力。他有妖媚的一面，又有脆弱的一面，一抬头，一皱眉，情绪翻涌，颇为动人。看他与周迅的对手戏，合作得很是自然融洽。掐指一算，快二十年了！从2001年的《像雾像风又像雨》，到2008年的《画皮》，再到现在这部，这么多年下来了，还能一再合作，真好。
想去的远方,3,57,['2021-02-12'],拍这种奇幻片虽有原IP加持，但最重要的也是编剧和导演的想象力。从技法上来说还可以，虽说场面和剧情都缺乏丰富想象力，但是完成度总体还可以。周迅不出所料最大亮点，既帅又飒，演技还在线。剧情偏老俗，基本都能猜出下一步走向。部分场面、视效、运镜、打戏等技术方面偶有亮点，但也少有尴尬和低幼。不公不过，值得一张票钱吧。
后自愈,1,226,['2021-02-12'],啊这，屈楚萧其实才是男一吧，这是不是诈骗？整个剧情挺无聊的，一个三十分钟的体量延长到了两个小时，中间废戏废话实在太多。沈月在里面演戏是认真的么，跟闹着玩似的。某些方面还没有《晴雅集》做得好。
黑橙子,2,233,['2021-02-12'],烂得挠头。
我要你的哥哥,1,210,['2021-02-12'],什么玩意 一星都不想给 骗钱的大烂片 周迅陈坤以后别再吹什么演技派了 明明是骗钱派 赤裸裸的假宣传 这种欺骗观众欺诈消费者的行为难道不应该被抵制？周迅是老的没法见人了嘛 出场10分钟 就nm恶心🤢
豆友,5,380,['2021-02-12'],从演员到班底到剧本都非常值得期待的一部作品，所以早早的就看了，整体算是基本符合预期（本身就预期比较高了，毕竟陈坤+周迅+寻龙诀团队+阴阳师背景，太对我胃口了哈哈哈哈，针对不肝游戏的，如果喜欢看大场景的也可以考虑，画面很美值回票价
前苏联游魂,4,238,['2021-02-12'],这部片子对我来说意义非凡，因为我五六年前说过陈坤是国内最适合演阴阳师的人选，那时候他演了个钟馗；也曾许愿过陈坤陈伟霆合作，俩人亦正亦邪亦妖亦神雌雄共体的气质不合作一把合理吗；其三，继画皮后终于再次等到了坤迅粮，妖亦有情。一部片子同时圆满了我三个愿望。555神仙阵容我老汉落泪。
韦斯安徒生,2,218,['2021-02-12'],导演一旦拉胯了，什么阵容特效都拯救不了。
云深不知处,4,188,['2021-02-12'],视觉效果做的很好，故事情节连贯性比较好，不像晴雅集乱七八糟，人物表现方面演员都比较好，的确是周公子出来就觉得这电影好贵。总之最终打架那里boss死的太过于简单比较不足吧，但是我还是觉得比晴雅集那个到处裸男卖腐，衔接乱七八糟的垃圾片好多了。
招财旺运土壕金,4,150,['2021-02-12'],《侍神令》绝对是2021春节档最吃亏的影片。影片剧本是过硬的，而且在影片服化道美术风格上非常忠于原作风格。陈坤 周迅 屈楚萧的表演特别给人惊喜，周迅有几次把我惊艳到想在影院尖叫。在对非现实魔幻风格的创作中，电影团队请到了日本工作人员，让众妖怪格外可爱，萌感超乎预期的达标。唯独的失败之处可能就是一些段落会让人不自觉地联想《千与千寻》和《哈利波特》，最后的正邪大战还有点像在看《超人归来》和《超人钢铁之躯》……可是瑕不掩瑜，这依然是一部非常出色的东方魔幻大制作。魔幻片现在的市场太需要被拯救了，《侍神令》是很值得去影院看的，而且团队没有因为宏大场面就胡乱转制3D也非常良心。必须要为2021春节档最吃亏的影片摇旗呐喊一下，希望能有续集！
Camusholic.,2,181,['2021-02-12'],侍神令搁这玩sm呢，再看陈坤对周迅说你是我的主人我就要死了
蛋挞王子,2,172,['2021-02-12'],扑街无疑，连捉妖记一般的水平都达不到，主角？我想一定不是周公子和陈坤啊，感觉有1/5的时间都处于不露脸的状态，我接受不了！阴阳师文化我也是难有共鸣，Boss的造型也是丑哭，真的不知道看点是啥，两颗星是给我赶8点场的鼓励吧，唉…难过😫
不是假发是莉酱,1,180,['2021-02-12'],看得我头皮发麻胃酸翻涌
郭大侠,1,181,['2021-02-12'],难看的呀！
Tailer,1,166,['2021-02-12'],要剧情没剧情，要场面没场面，要特效没特效。一个海坊主的破楼，三次打架都用一个景。全部妖怪，要不是冷兵器，要不就是纯肉搏，你们的妖术呢，里面就雪女和桃花妖能看的过去，你起码跟游戏里的特效有点关系吧。白瞎大IP了，全篇一股子廉价味儿，我服了，桥断了妖怪来人间的路就断了，我真的拜托编剧动动脑子啊，周迅和陈坤救不了了，大家没买票的快跑吧，求了
一阵雨,3,55,['2021-02-12'],角色最完整的是屈楚萧，自身故事线完整，有成长，结尾都是以他的视角。周迅和陈伟霆更像是特出，角色都很扁平，性格转变也很突然，没有发展空间。沈月发挥不错，得益于角色适配。其他配角中规中矩。陈坤很可惜，妖感过重导致在演七年前时很突兀，而且因为剧本的缘故，晴明整个人物都很平。电影特效制景很好，但妖怪形象太过《捉妖记》，导致与真人共存太过割裂，不过好在很灵动。与《晴雅集》的区别就在于这部重点在描述妖和景，小四重点描写人和情。两者如果可以取长补短，应该能更好完成这个IP。
半生少年游,1,186,['2021-02-12'],真的，您工夫影业拍的真就不如郭敬明！郭敬明好歹还知道把画面做的漂亮，好歹还有个故事，故事还给你设计个悬念起伏，您这，毛都没有！周迅那角色存在的意义是什么？专门死给我看的吗！屈楚萧沈月那俩角色存在的意义是什么？对您最后的结局有啥推动作用？纯展现世界观的吗！我去，晴明还一见面就给源博雅绑个侍神令，沈月就一下子抱大腿哭着喊着我也要我也要，真他妈让人呕吐。卖腐也不是您这种卖法！更垃圾的是，后来又说不是。我呸！您就是既想当婊子又想立牌坊，既想卖个cp，又不好意思直说，您还不如郭敬明坦荡！最无语的就是陈伟霆那角色。我靠，美术造型直接拉出去喂狗，丑到爆！还有陈伟霆自己，能不要再扭捏个头装妖冶吗！辣眼睛！郭敬明是明摆着告诉你我就是卖肉。您这，卖肉都没人想看！呕！
TONG≥り,1,162,['2021-02-12'],看得不堪一击，牛头不对马嘴
金魚花火,1,166,['2021-02-12'],难以置信的差 竟然比晴雅集都差很多 说是根据游戏改编 既没有游戏的故事 也没有游戏的人设 角色名字改的乱七八糟 美术不及晴雅集华丽好看 音乐跟游戏一样是梅林茂 然而配乐在电影中也显得平凡无奇 晴明跟八百比丘尼谈恋爱 博雅跟神乐搞暧昧 整个都是直男编剧无根无据的胡编乱造 节奏拖沓 台词粗糙
饮泽,2,171,['2021-02-12'],中国导演在拍烂片的路上一直都很努力，如果不是有周迅陈坤这两个名字，电影两星都不配
米兰核心丹尼尔,2,115,['2021-02-12'],这剧本写的还不如郭敬明感人，而且两妖对垒居然是拼刺刀和拳击？
冬 寂 網 路,1,127,['2021-02-12'],不知道如何评价，本地化真人版可能是阴阳师做过的最坏的决策，敢肯定《阴阳师》手游玩家们肯定不喜欢，梦枕貘粉丝们不会喜欢，一般路人看完也就图一乐，高配版《捉妖记》desu。
华夏骄子,1,142,['2021-02-12'],看了十分钟退场了，陈坤演啥都是一副娘炮样子，陈伟霆毫无演技拖后腿，一分给周迅
飞翔的鲸鱼,1,163,['2021-02-12'],陈坤大妈和周迅大妈实力劝退
有鱼,1,144,['2021-02-12'],我能说还不如《晴雅集》吗？美术特效都是5年前的水平，跟隔壁《刺杀小说家》一比实在是差太远。屈楚萧戏份远比你想象的多。
晴天,1,128,['2021-02-12'],和晴雅集差不多，但看完后感觉还赶不上晴雅集
地夜,1,113,['2021-02-12'],审美比不过晴雅集，妖怪跟捉妖记似的。
串线串到峡谷,2,151,['2021-02-12'],本来以为坤哥迅姐一番位 戏份应该很多 多加了屈楚萧这个丑男好多毫无意义的戏 俺吐了
小伦桑,1,122,['2021-02-12'],我服了！！！作为五年玩家！为什么要这么伤害我
室内滂沱,4,116,['2021-02-12'],万物有灵且有神采，尊重天地间的任何一方生灵，是此类奇幻故事的价值核心，《侍神令》里最有趣的是让各种丑萌丑萌的小侍神都活起来。“阴阳师”世界观里的“妖域”看上去更像是一个“资本自由市场”，它当中充满了莽撞的市井气，被来自人域的主角所目击，亲眼见证从前被建构出的敌手并不是那么可怕，是一次重要的阅世经验，故事主角是陈坤、周迅，但它更多是站在青年一代的视角去看这个壁垒森严的被划定世界。因来自于游戏IP，片中角色在攒大招、出大招时，镜头拍摄的角度，和他们的身姿pose，都有种破次元的感觉，这和通常的电影标准并不一样，能理解影片的“内味儿”，大概就能知道某些动作设计和人物关系的处理因何会是这样的。有时真想再变回少年，心无旁骛地让自己陷进这个虚构世界当一次飞行在空中的救世主。
废话大王万树里,2,123,['2021-02-12'],😅不知是我的期望太高还是本身就烂
wayne,2,126,['2021-02-12'],陈坤越来越油了，演什么都是一股阴柔雨化田的味，周迅也确实老了，剧本太拖垮，就特效还行，相比之下第一次觉得郭敬明版的居然还不错
Junoyet,1,123,['2021-02-13'],买票是我的错，拍这个东西出来是你们的错。
野航,3,61,['2021-02-12'],我觉得还不如晴雅集……
水晶乌鸦,4,98,['2021-02-12'],观影体验舒适，完成度很高，视效应该算得上是华语奇幻片的巅峰，个人觉得是春节档必需到影院看的奇幻大片了。也很适合和最亲近的人一起，感受和体悟关于羁绊的含义。最喜欢的依然是百旎和晴明之间的羁绊，贯穿了两人的一生。侍神终身为主，但主人也为侍神护佑，这种感情是超越友谊与爱情的存在。灵魂相交、生死与共，结合陈坤周迅二十年的至交友谊看，让这部电影整体的故事和情感表达都升华至了华语大片顶级水准。
Helle,2,92,['2021-02-12'],好莱坞类型片的一锅乱炖，还不及游戏文案组水平的十分之一；美术也混乱不堪，没有统一审美。两星都已经是友情分了。一百多的票都不如买个典藏皮肤了，摔！
没有感情的机器,2,91,['2021-02-12'],主仆SM调教，比《捉妖记》更低幼，比《晴雅集》还荒谬。
我说你去哪了,1,121,['2021-02-12'],屈楚萧这个烂人在里面像主角一样。最后，真的不如晴雅集。
消亡之人,1,121,['2021-02-12'],"2021年第一部电影是这部真的会让人觉得中国电影永远都没希望了。
问题太多太碎，不知从何说起。几乎有过往的中国奇幻电影犯过的所有的问题，很惊讶直到今天还是这样的。
最大的问题是毫无想象力，最有想象力的部分可能是让一群妖怪进行物理战斗，连接人妖两界的桥梁竟然是可以用嘴啃断的。
几乎是一种滤镜式创作，古代的、日式的、妖界的滤镜，甚至滤镜的效果和美学风格也是不统一的。
最烦的问题是对节奏完全没有把控力，战前陈词的时候屈楚萧插科打诨，仗打到一半再来慷慨激昂，说话的功夫够他死几万次了。"
诸葛亮,1,108,['2021-02-12'],看到睡觉💤不喜欢
小丸子的假期,4,701,['2021-02-12'],四🌟给周迅，给这位典型的人保戏的演员。百旎这个角色凭心而论确实不好演，戏份少不说，如果换做其他任先不说根陈坤的晴明能不能有cp感，一定是一个很没存在感的角色，但是周迅来演了，所以角色活了，她的台词一出，声音搭配这张脸，整个画面都精致贵了起来。
doll well,4,87,['2021-02-12'],特效做得真好，数字角色的精细程度真的服了。被侍神又戳萌点又戳泪点的，心都化了，请问哪里可以领养一只这样可爱的侍神？
沁言子,1,98,['2021-02-12'],这部根本就没有买原著版权，只是买了游戏版权，而原著作者说了从来没有授权给游戏，最烦这种操作了！！我求求陈坤挑几部好点的电影吧，别再营销美貌了！那是没演技的人干的事！你不年轻了！多演点良心之作还能冲冲奖，一个大奖都没有，不尴尬么？？
山吹绿,2,91,['2021-02-12'],后半段简直不能看，角色集体降智，阴阳师打得跟超级英雄一样
二月鸟语,1,79,['2021-02-12'],3.8/10，一星半。意料之中，一部视觉系片子，太无聊了。说实在的，剧本还不如郭敬明的《阴阳师》，游戏改编还是没有原著改编靠谱！但服装和美术做的不错，可以加1分。屈楚萧的演技太尬了....给沈月加1分，就酱～（郭敬明阴阳师一星，这部其实不相上下，但综合上可以多半星）
tree.,1,112,['2021-02-12'],巨难看，妖怪像西游记的狮驼岭群演，毫无美感，剧情问号，我给郭敬明道歉🙇
你在南我在北,5,262,['2021-02-12'],晴明、雪女、百旎，当看到熟悉的人物具象化了的感觉很奇妙。原本是不喜欢自己喜欢的IP被影视化的，是因为选角跟拍摄总是让人吞了苍蝇般难受。但是陈坤、周迅还有什么好挑的呢？简直不能更完美了。感谢网易用心对孩子。
已注销,4,96,['2021-02-12'],陈坤拿的可能是迪士尼公主剧本，magic hands magic hair 还跟小动物说话，还要跟恶龙做交易。多拍两部片吧产量太低对不起这个脸
別演戲（Don't a,1,95,['2021-02-12'],🥱看睡着了
哪吒男,1,48,['2021-02-13'],送给SM爱好者的格言：找不到好主人，就去当别人的主人！
llkoopp,1,90,['2021-02-12'],"看之前就知道是炒日本冷饭，也已经充分做好了唐风＝东洋风的心理建设。结果还是被这部片子的骚操作闪瞎了双眼。
本片又名《漫威宇宙之中美两开花》，开场长的和火箭浣熊一模一样的妖精让人大开眼界。中段博雅和赤炎的打斗完全复刻索尔与绿巨人在罗马斗兽场的摔跤比赛。并且把绿巨人变成了“红巨人”。到了结尾揭穿阴谋，原来是一个类似红骷髅的反派想要拥有无限宝石（鳞石）的力量而引发了一系列的骚乱。
所谓高潮戏的界桥大战是烂到令人发指的小孩过家家，捞钱的吃相实在是令人作呕。
大过年的，一星全给屈楚萧。他本人的气质与这部动不动“认主人”的影片达到了完美的吻合。当他对沈月说出“绑着你是为了保护你”的时候，他的sm性癖已经昭然若揭。
"
笙歌欢颜🍃,1,85,['2021-02-12'],好难看
没节操冻柠茶,1,75,['2021-02-12'],如此潦草。。。感觉把一部48集连续剧塞进2个小时电影中，什么都没交代明白，啥都没讲清楚，人物情感转折那叫一个生硬。白瞎了好演员，浪费了好ip，看得我都想卸载游戏！！
轻薄公子,1,72,['2021-02-12'],特效一分，陈坤周迅王丽坤沈月镰鼬等妖怪一分，编剧-1分，这是我唯一觉得公正的东西
湫🐔,1,70,['2021-02-12'],一星给2D，没了，zyj2都比这儿下饭
utism .,1,59,['2021-02-12'],我没想到竟然比郭敬明的还要难看😓
Zooey,1,64,['2021-02-12'],一星给美术
金鱼多喝水,1,58,['2021-02-12'],建议改成博雅传，周迅全程躺着歇菜，剧情各种作，逻辑还能漏洞百出一点吗？请所有骂过晴雅集的出来道歉谢谢。
正义B胜,2,74,['2021-02-12'],也不知道该怪李蔚然太无能，还是张家鲁太懈怠，又或者，纯粹是奇幻这个类型气数已尽？但是，陈坤周迅海仙楼斗法那段还是很好看的啊，说白了，就是现在中国电影人的想象力，也只够撑个十分钟呗。
森林海33,1,59,['2021-02-12'],被晴雅集吊打！
背影,4,354,['2021-02-12'],前几天在家看如懿传，周迅演技太好了，她饰演百旎就是最佳的选择！她的灵气就真的很适合这种奇幻风格的电影，一个眼神就将我带到阴阳师的世界里！姐姐杀我！
淡水无香,4,69,['2021-02-12'],完全服务于游戏粉也符合大众审美的高水准作品，看着晴明满中庭的小妖怪们立刻重新下载回游戏再抽个SSR回来，大家亦步亦趋的跟在晴明后面的样子太可爱了，特效可以称得上国产奇幻片之光，数字角色真的是做得非常细致，细节完全经得起推敲，大银幕看太惊艳了。配乐超级好听，不愧是梅林茂，想要原声碟ost的水平，守护平京城的大场面也很带感，结合人妖生死与共抵御外敌的情感燃到想飙泪，视觉效果算是近年来华语奇幻片中特效最好的一部了，值回电影票。
法罗岛帝国皇后,2,68,['2021-02-12'],对不起迅哥和厂花，但是郭敬明真的赢了，最喜欢的是屈楚萧，人品在男性荷尔蒙面前不值一提（那个妖怪是《银河护卫队》的浣熊?）
轻薄公子,1,72,['2021-02-12'],特效一分，陈坤周迅王丽坤沈月镰鼬等妖怪一分，编剧-1分，这是我唯一觉得公正的东西
陈.Jn,5,112,['2021-02-12'],作为一个资深阴阳师和决战平安京玩家，看到这部电影觉得完全看不够，里面的人物和环境设定都太还原游戏剧情了，陈坤演出了晴明一丝妖气，各个N级小妖怪都好可爱啊～我会再看一遍的！真的棒棒！
想去的远方,3,57,['2021-02-12'],拍这种奇幻片虽有原IP加持，但最重要的也是编剧和导演的想象力。从技法上来说还可以，虽说场面和剧情都缺乏丰富想象力，但是完成度总体还可以。周迅不出所料最大亮点，既帅又飒，演技还在线。剧情偏老俗，基本都能猜出下一步走向。部分场面、视效、运镜、打戏等技术方面偶有亮点，但也少有尴尬和低幼。不公不过，值得一张票钱吧。
湫🐔,1,70,['2021-02-12'],一星给2D，没了，zyj2都比这儿下饭
utism .,1,59,['2021-02-12'],我没想到竟然比郭敬明的还要难看😓
狗花儿妹妹,4,73,['2021-02-12'],"超出氪金游戏er预期，并没有拍得很暗黑，甚至还有点童趣。陈伟霆演反派太有那味儿了，要不真的浪费了这张亦正亦邪的脸。没玩过游戏也不影响观感，甚至有很多小惊喜，晴明家小妖们的造型都设计得好有特色，特别逼真，数字角色的精细程度堪比好莱坞大片，圆滚滚的鬼赤不要太可爱！故事看完还有点意犹未尽，电影结束不要着急离场，有彩蛋。
"
Zooey,1,64,['2021-02-12'],一星给美术
郭连凯,4,43,['2021-02-12'],同是《阴阳师》改编，正经电影人来拍真的好太多太多了，最惊艳的肯定是世界观和美术设定，《侍神令》的妖摆脱了妖就一定是“恶”的这一刻板印象，甚至影片中两处最大的泪点，都是人和妖之间的情感羁绊所引发的，美术设定上也非常值得细究，融合了游戏设定和东方美学，有许多唐代建筑的影子，可信度极高。虽然结尾部分大战没能展开略显遗憾，但一张电影票，还是非常值得的。
